seq_id	function	taxonomy	novelty	gcf_id
ERR2604075__k119_82452	terpene	-_cellular organisms;d_Bacteria	1.08241553174015	334
ERR2604075__k119_55976	terpene	-_cellular organisms;d_Bacteria	0.973025040103695	391
ERR2604081__k119_176649	terpene	-_cellular organisms;d_Bacteria	1.2118359943037	391
ERR2604081__k119_59873	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.13131468877755	334
ERR2604081__k119_135532	terpene	-_cellular organisms	1.21872087343968	391
ERR2604081__k119_194527	terpene	-_cellular organisms;d_Bacteria	0.937211421367159	321
ERR2604081__k119_61152	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.08594089939219	391
ERR2604081__k119_203649	terpene	-_cellular organisms;d_Bacteria	1.08495902020612	391
ERR2604081__k119_86504	terpene	-_cellular organisms;d_Bacteria	0.999165468234243	369
ERR2604081__k119_53749	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.17341767077665	391
ERR2604081__k119_229758	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.22872913339683	391
ERR2604081__k119_163631	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.20066470999344	391
ERR2604104__k119_184718	terpene	-_cellular organisms	1.1647445049143	241
ERR2604104__k119_32521	terpene	-_cellular organisms;d_Bacteria	1.09889542188949	369
ERR2604104__k119_195145	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.21314498574116	80
ERR2604104__k119_165548	terpene	-_cellular organisms;d_Bacteria	1.22975687589796	809
ERR2604104__k119_155564	terpene	-_cellular organisms;d_Bacteria	1.18670765457261	391
ERR2604104__k119_166070	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	0.961528880484659	369
ERR2604104__k119_14248	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.20348812989301	80
ERR2604104__k119_14308	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.01015254455221	369
ERR2604104__k119_75451	terpene	-_cellular organisms;d_Bacteria	1.00650447407704	369
ERR2604104__k119_268514	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.03283274286915	321
ERR2604075__k119_251344	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.15585631451062	391
ERR2604075__k119_126519	NRPS-like	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron;-_Bacteroides thetaiotaomicron VPI-5482	1.15279003068775	210
ERR2604075__k119_198755	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.833167264587567	241
ERR2604075__k119_74002	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.21552494593623	210
ERR2604075__k119_21378	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.920023530142454	241
ERR2604075__k119_172768	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.21637615524821	97
ERR2604075__k119_92308	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.22643606299118	51
ERR2604075__k119_244834	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.57465981679515	241
ERR2604075__k119_49709	betalactone	-_cellular organisms;d_Eukaryota	0.952657524480838	809
ERR2604075__k119_41910	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rickettsiales;f_Rickettsiaceae;-_Rickettsieae;g_Rickettsia	1.20827936949601	51
ERR2604102__k119_141367	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.956257581520257	241
ERR2604102__k119_42932	terpene	-_cellular organisms	1.01142057656232	80
ERR2604102__k119_102356	terpene	-_cellular organisms;d_Bacteria	1.21047104299815	391
ERR2604103__k119_118290	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.20827936949601	51
ERR2604103__k119_82871	T3PKS	-_cellular organisms;d_Bacteria	0.992070434258722	465
ERR2604103__k119_200760	terpene	-_cellular organisms;d_Bacteria	0.984805814729267	369
ERR2604103__k119_101174	betalactone	-_cellular organisms;d_Bacteria	1.17616352592413	527
ERR2604103__k119_38221	redox-cofactor	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	0.984432367561155	454
ERR2604103__k119_11194	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.12226400507088	391
ERR2604103__k119_21199	terpene	-_cellular organisms;d_Bacteria	1.10032038301029	391
ERR2604101__k119_23818	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	1.00049517222415	241
ERR2604101__k119_256901	terpene	-_cellular organisms;d_Bacteria	1.14445507305762	714
ERR2604101__k119_157972	terpene	-_cellular organisms;d_Bacteria	1.1770870729136	319
ERR2604101__k119_314399	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.19927752794117	51
ERR2604101__k119_326452	terpene	-_cellular organisms;d_Bacteria	1.13530235385558	334
ERR2604101__k119_37798	betalactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.26863441032377	42
ERR2604101__k119_171526	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.16509668066407	192
ERR2604093__k119_32170	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae;g_Cereibacter;s_Cereibacter sphaeroides;-_Cereibacter sphaeroides 2.4.1	1.25179363239624	17
ERR2604093__k119_50277	betalactone	-_cellular organisms;d_Bacteria	1.19452139506744	681
ERR2604093__k119_135087	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;-_Pseudomonas aeruginosa group;s_Pseudomonas aeruginosa;-_Pseudomonas aeruginosa PAO1	1.1893107063467	17
ERR2604073__k119_54183	terpene	-_cellular organisms;d_Bacteria	1.14432407770783	16
ERR2604074__k119_46724	terpene	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131	0.956973567781554	334
ERR2604074__k119_106647	terpene	-_cellular organisms;d_Archaea	1.17451895344689	16
ERR2604074__k119_34072	terpene	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131	0.935871076074892	334
ERR2604074__k119_167632	terpene	-_cellular organisms	1.18844763326324	690
ERR2604074__k119_27846	terpene	-_cellular organisms;d_Bacteria	0.9376201701451	334
ERR2604074__k119_27849	terpene	-_cellular organisms;d_Bacteria	0.94421549692069	334
ERR2604074__k119_114817	terpene	-_cellular organisms;d_Bacteria	1.26236200743337	690
ERR2604074__k119_115014	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.24700145932392	97
ERR2604074__k119_188186	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.10343254272469	192
ERR2604086__k119_172195	RRE-containing	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae	1.21563441549378	2
ERR2604086__k119_294594	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.21637615524821	97
ERR2604086__k119_32603	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia	1.10280639363352	500
ERR2604086__k119_154220	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.00819165732331	241
ERR2604086__k119_214593	terpene	-_cellular organisms	1.15290051901717	16
ERR2604086__k119_74522	phosphonate	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Kitasatosporales;f_Streptomycetaceae;g_Streptomyces	1.10402288659024	16
ERR2604086__k119_277023	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.13253684025659	391
ERR2604086__k119_277510	RRE-containing	-_cellular organisms;d_Archaea	1.18060242032766	153
ERR2604086__k119_258165	resorcinol	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.16354549098176	330
ERR2604086__k119_16923	betalactone	-_cellular organisms;d_Bacteria	1.17739635794887	277
ERR2604099__k119_22722	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.12898094452779	391
ERR2604099__k119_5796	terpene	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131	0.912906241842094	334
ERR2604099__k119_15046	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.22660764129902	97
ERR2604099__k119_160498	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.08572047376218	541
ERR2604099__k119_143162	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.974505402156999	241
ERR2604099__k119_128674	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.03160373667145	241
ERR2604099__k119_8694	terpene	-_cellular organisms;d_Bacteria	1.13253684025659	391
ERR2604099__k119_171198	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	0.872817817192109	334
ERR2604099__k119_162488	terpene	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131	0.804839867913126	334
ERR2604099__k119_172350	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.22756234678558	210
ERR2604076__k119_80232	terpene	-_cellular organisms	1.18077845658949	391
ERR2604076__k119_137408	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.994674857485938	241
ERR2604076__k119_58798	terpene	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131	0.896604304694403	334
ERR2604076__k119_24965	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.02769627513478	541
ERR2604076__k119_93793	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.13766830186446	572
ERR2604076__k119_77291	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.13267605622217	334
ERR2604076__k119_162427	terpene	-_cellular organisms;d_Bacteria	1.2118359943037	391
ERR2604076__k119_156885	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	1.13180333948958	391
ERR2604076__k119_168223	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.17652421767957	349
ERR2604076__k119_157711	terpene	-_cellular organisms;d_Archaea	1.19043239628946	391
ERR2604081__k119_129823	terpene	-_cellular organisms;d_Bacteria	0.9376201701451	334
ERR2604081__k119_21520	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.19217080429283	349
ERR2604081__k119_79678	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.02531080722662	391
ERR2604081__k119_88436	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae;g_Cereibacter;s_Cereibacter sphaeroides;-_Cereibacter sphaeroides 2.4.1	1.25019429512475	182
ERR2604081__k119_156961	terpene	-_cellular organisms;d_Bacteria	1.27748980496403	690
ERR2604081__k119_157573	terpene	-_cellular organisms	1.01142057656232	80
ERR2604081__k119_140730	betalactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.27138923699695	133
ERR2604081__k119_98613	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.00096652982104	321
ERR2604081__k119_7734	hserlactone	-_cellular organisms;d_Bacteria	1.23609876842025	106
ERR2604082__k119_103832	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Betaproteobacteria;o_Neisseriales;f_Chromobacteriaceae;g_Chromobacterium;s_Chromobacterium violaceum;-_Chromobacterium violaceum ATCC 12472	1.21265743590483	477
ERR2604092__k119_47662	terpene	-_cellular organisms;d_Bacteria	1.20055018782515	391
ERR2604092__k119_114997	terpene	-_cellular organisms;d_Bacteria	0.994675138434116	80
ERR2604092__k119_74809	T3PKS	-_cellular organisms;d_Bacteria	0.992070434258722	465
ERR2604092__k119_957	terpene	-_cellular organisms;d_Bacteria	1.12800404471394	16
ERR2604092__k119_54896	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Roseobacteraceae	1.02769627513478	541
ERR2604092__k119_7624	T3PKS	-_cellular organisms;d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Spirochaetales;f_Borreliaceae;g_Borreliella;s_Borreliella burgdorferi;-_Borreliella burgdorferi B31	0.880629696846442	948
ERR2604092__k119_48354	betalactone	-_cellular organisms;d_Bacteria	1.19751696787503	527
ERR2604092__k119_129312	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.09433842972159	334
ERR2604092__k119_109450	terpene	-_cellular organisms;d_Archaea	1.15382148828074	391
ERR2604092__k119_109864	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.14992428117172	192
ERR2604079__k119_196031	terpene	-_cellular organisms	1.1685895283655	391
ERR2604079__k119_78584	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales	1.02769627513478	541
ERR2604079__k119_64247	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	1.19845492990592	717
ERR2604079__k119_50180	betalactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.20664911795868	210
ERR2604080__k119_61809	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.18546314433444	80
ERR2604080__k119_257225	terpene	-_cellular organisms;d_Bacteria	0.918136448338798	334
ERR2604080__k119_103243	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.1893107063467	3
ERR2604080__k119_236822	terpene	-_cellular organisms;d_Bacteria	1.01238686089788	391
ERR2604080__k119_267879	terpene	-_cellular organisms;d_Bacteria	1.22231997035465	45
ERR2604080__k119_103656	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.10229030739841	369
ERR2604097__k119_97323	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae;g_Methylomonas;-_unclassified Methylomonas;s_Methylomonas sp.	1.15324940049981	369
ERR2604097__k119_89093	terpene	-_cellular organisms;d_Bacteria	1.12314338092872	16
ERR2604098__k119_231286	betalactone	-_cellular organisms;d_Bacteria	1.20737817827057	527
ERR2604098__k119_126263	redox-cofactor	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.01069780580399	454
ERR2604098__k119_126675	betalactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.18891346829459	926
ERR2604098__k119_274359	terpene	-_cellular organisms;d_Bacteria	1.18063901056533	16
ERR2604098__k119_106334	betalactone	-_cellular organisms;d_Bacteria	1.19640902104919	527
ERR2604098__k119_137774	betalactone	-_cellular organisms;d_Bacteria	1.19290460846572	527
ERR2604098__k119_211631	NRPS-like	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;-_Bacillus subtilis group;s_Bacillus subtilis	1.07672057309373	45
ERR2604098__k119_75135	terpene	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131	0.92555604358314	241
ERR2604094__k119_45491	arylpolyene	-_cellular organisms;d_Bacteria	1.04293389746638	1026
ERR2604094__k119_81439	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae;g_Cereibacter;s_Cereibacter sphaeroides;-_Cereibacter sphaeroides 2.4.1	1.24083840835777	240
ERR2604094__k119_197326	terpene	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Halalkalibacterium (ex Joshi et al. 2022);s_Halalkalibacterium halodurans;-_Halalkalibacterium halodurans C-125	1.15333757857322	391
ERR2604094__k119_189824	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.20851037407061	80
ERR2604094__k119_31830	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.11754490095938	334
ERR2604094__k119_24835	terpene	-_cellular organisms	1.15382148828074	391
ERR2604094__k119_31895	terpene	-_cellular organisms;d_Bacteria	1.19046974258812	80
ERR2604094__k119_3271	T3PKS	-_cellular organisms;d_Bacteria	0.975381391207138	465
ERR2604094__k119_68420	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.052364301237	391
ERR2604094__k119_198442	terpene	-_cellular organisms;d_Bacteria	1.27748980496403	690
ERR2604106__k119_92698	T1PKS	-_cellular organisms	0.779801074143676	1015
ERR2604106__k119_198148	terpene	-_cellular organisms	1.15932891563563	369
ERR2604106__k119_198325	arylpolyene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	0.817719064531033	948
ERR2604106__k119_53888	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.963769562502998	241
ERR2604106__k119_27769	terpene	-_cellular organisms;d_Bacteria	1.17341767077665	391
ERR2604106__k119_146866	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella;s_Shewanella oneidensis;-_Shewanella oneidensis MR-1	1.18245559319225	51
ERR2604106__k119_173357	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.854164711280535	241
ERR2604106__k119_319378	nucleoside	-_cellular organisms;d_Bacteria	1.21056908773318	16
ERR2604106__k119_135178	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.06589695532614	391
ERR2604106__k119_320126	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.867056292812299	241
ERR2604097__k119_118545	terpene	-_cellular organisms;d_Bacteria	1.17328017946845	55
ERR2604097__k119_101682	betalactone	-_cellular organisms;d_Bacteria	1.12846670567381	277
ERR2604097__k119_203281	betalactone	-_cellular organisms;d_Bacteria	1.17104713792592	277
ERR2604097__k119_195420	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.17600620156336	926
ERR2604099__k119_207344	terpene	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda	1.20066470999344	391
ERR2604099__k119_207818	RiPP-like	-_cellular organisms;d_Bacteria;p_Pseudomonadota	1.13542121993958	31
ERR2604099__k119_164944	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.833167264587567	241
ERR2604100__k119_125391	terpene	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales	1.27055585458848	195
ERR2604100__k119_73921	terpene	-_cellular organisms	1.15382148828074	391
ERR2604100__k119_22258	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.00429689042567	334
ERR2604100__k119_162493	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	1.02411777594625	391
ERR2604100__k119_37248	T3PKS	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;-_Bacillus subtilis group;s_Bacillus subtilis;-_Bacillus subtilis subsp. subtilis;-_Bacillus subtilis subsp. subtilis str. 168	0.977504592275855	497
ERR2604100__k119_66737	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.580201398969648	241
ERR2604100__k119_81428	terpene	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales	1.12253039551006	541
ERR2604109__k119_104065	terpene	-_cellular organisms	1.14793628205665	97
ERR2604109__k119_190405	betalactone	-_cellular organisms;d_Bacteria	1.16847559025914	527
ERR2604109__k119_95968	terpene	-_cellular organisms	1.18844763326324	690
ERR2604109__k119_216708	betalactone	-_cellular organisms;d_Bacteria	1.17104713792592	277
ERR2604109__k119_2727	phosphonate	-_cellular organisms;d_Bacteria	1.24089524404423	16
ERR2604109__k119_22098	terpene	-_cellular organisms	0.94421549692069	334
ERR2604109__k119_90830	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota	1.26147464995722	533
ERR2604109__k119_13856	betalactone	-_cellular organisms;d_Bacteria	1.22547872481589	389
ERR2604110__k119_113562	terpene	-_cellular organisms	1.18844763326324	690
ERR2604110__k119_162021	terpene	-_root	1.18063901056533	16
ERR2604077__k119_23395	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae	0.653366571114455	241
ERR2604077__k119_53385	terpene	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae	1.13267605622217	334
ERR2604078__k119_110998	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.24382686500507	97
ERR2604078__k119_185166	terpene	-_cellular organisms;d_Bacteria	1.2210357740007	391
ERR2604078__k119_155944	betalactone	-_cellular organisms;d_Bacteria	1.20000117704831	527
ERR2604078__k119_192627	terpene	-_cellular organisms;d_Bacteria	1.17592604387111	391
ERR2604078__k119_192670	terpene	-_cellular organisms;d_Bacteria	1.20959278255242	391
ERR2604078__k119_104668	terpene	-_cellular organisms	1.17090951741236	3
ERR2604078__k119_82717	terpene	-_cellular organisms;d_Bacteria	0.931686338686244	334
ERR2604078__k119_215391	hserlactone	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae;g_Cereibacter;s_Cereibacter sphaeroides;-_Cereibacter sphaeroides 2.4.1	1.25019429512475	182
ERR2604087__k119_126960	T3PKS	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Agrobacterium;-_Agrobacterium tumefaciens complex;s_Agrobacterium fabrum;-_Agrobacterium fabrum str. C58	1.11939672684146	690
ERR2604087__k119_206768	terpene	-_cellular organisms	1.18844763326324	690
ERR2604087__k119_120292	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.27939965624457	78
ERR2604087__k119_130628	betalactone	-_cellular organisms;d_Bacteria	1.12128999983112	277
ERR2604087__k119_200627	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria	1.19269311675242	838
ERR2604088__k119_111249	phosphonate	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Kitasatosporales;f_Streptomycetaceae;g_Streptomyces	1.14727352503323	16
ERR2604088__k119_156069	redox-cofactor	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.02181289614238	454
ERR2604088__k119_63734	betalactone	-_cellular organisms;d_Bacteria	1.16506713555006	277
ERR2604088__k119_8575	terpene	-_cellular organisms;d_Bacteria;p_Pseudomonadota	0.971302320426668	369
ERR2604088__k119_33754	terpene	-_cellular organisms;d_Archaea	1.17451895344689	16
ERR2604100__k119_192290	arylpolyene	-_cellular organisms;d_Bacteria	0.892023686948734	948
ERR2604100__k119_192290	T3PKS	-_cellular organisms;d_Bacteria	0.892023686948734	948
ERR2604100__k119_148273	betalactone	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales	1.13419251152566	192
ERR2604100__k119_89129	redox-cofactor	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria	1.05038469110726	454
